VAL, 107, 4473.220327718673, 4001.460187663322
VAL, 108, 4480.8527243051, 4002.4710605481114
VAL, 109, 4487.711452235545, 4000.1344831244473
VAL, 110, 4494.153447177367, 4000.257431533482
VAL, 111, 4501.875772565338, 4001.3311876083208
VAL, 112, 4509.746673326562, 4002.637357583513
VAL, 113, 4517.461606750183, 4002.8680842605454
VAL, 114, 4523.658305323764, 4001.044086667207
VAL, 115, 4530.250335726813, 4001.262226061125
VAL, 116, 4536.554242620732, 4000.5560678023653
VAL, 117, 4542.485602232365, 4000.6671456574154
VAL, 118, 4548.102776483733, 3999.3470243206402
VAL, 119, 4553.486410371272, 3998.4111603635
VAL, 120, 4557.221114428756, 3997.754312641866
VAL, 121, 4561.284091229406, 3995.5844778887886
VAL, 122, 4564.446621949661, 3993.054453312585
VAL, 123, 4565.9009476052115, 3991.5390309601803
VAL, 124, 4566.235865364886, 3990.1993599214843
VAL, 125, 4565.9009476052115, 3989.8644421618105
VAL, 126, 4565.071117715301, 3989.844871152315
VAL, 127, 4565.742268380605, 3989.3538272736855
VAL, 128, 4563.80076570474, 3988.3857943984094
VAL, 129, 4562.335231106424, 3988.0926874787465
VAL, 130, 4562.335231106424, 3987.799580559083
VAL, 131, 4560.869696508108, 3987.799580559083
VAL, 132, 4559.6972688294545, 3986.9202598000934
VAL, 133, 4558.132810645752, 3987.101619706635
VAL, 134, 4557.183876993343, 3987.5760865328402
VAL, 135, 4555.760476514728, 3988.5250201852496
VAL, 136, 4555.760476514728, 3988.5250201852496
VAL, 137, 4554.337076036114, 3990.422887490069
VAL, 138, 4554.337076036114, 3989.948420663864
VAL, 139, 4553.862609209909, 3990.897354316274
VAL, 140, 4553.862609209909, 3990.897354316274
VAL, 141, 4553.248916596865, 3991.0237566753785
VAL, 142, 4552.955809677201, 3992.4892912736946
VAL, 143, 4553.248916596865, 3992.4892912736946
VAL, 144, 4553.248916596865, 3992.4892912736946
VAL, 145, 4552.369595837875, 3993.075505113021
VAL, 146, 4552.076488918211, 3993.6617189523477
VAL, 147, 4551.783381998548, 3993.6617189523477
VAL, 148, 4551.197168159221, 3994.247932791674
VAL, 149, 4551.197168159221, 3994.247932791674
VAL, 150, 4551.197168159221, 3994.247932791674
VAL, 151, 4550.06687460027, 3994.2186220997078
VAL, 152, 4550.06687460027, 3994.2186220997078
VAL, 153, 4549.117940947861, 3993.7441552735027
VAL, 154, 4549.117940947861, 3993.7441552735027
VAL, 155, 4549.117940947861, 3993.7441552735027
VAL, 156, 4549.117940947861, 3993.7441552735027
VAL, 157, 4549.117940947861, 3993.7441552735027
VAL, 158, 4548.643474121656, 3993.269688447298
VAL, 159, 4548.643474121656, 3993.269688447298
VAL, 160, 4548.643474121656, 3993.269688447298
VAL, 161, 4548.643474121656, 3992.7952216210933
VAL, 162, 4548.643474121656, 3992.7952216210933
VAL, 163, 4548.643474121656, 3992.7952216210933
VAL, 164, 4548.643474121656, 3992.7952216210933
VAL, 165, 4548.643474121656, 3992.7952216210933
VAL, 166, 4548.643474121656, 3992.7952216210933
VAL, 167, 4548.643474121656, 3992.7952216210933
VAL, 168, 4548.643474121656, 3992.7952216210933
VAL, 169, 4548.643474121656, 3992.7952216210933
VAL, 170, 4548.643474121656, 3992.7952216210933
VAL, 171, 4548.643474121656, 3992.7952216210933
VAL, 172, 4548.643474121656, 3992.7952216210933
VAL, 173, 4547.694540469246, 3991.3718211424784
VAL, 174, 4546.745606816837, 3990.897354316274
VAL, 175, 4546.745606816837, 3990.897354316274
VAL, 176, 4546.745606816837, 3990.897354316274
VAL, 177, 4546.745606816837, 3990.897354316274
VAL, 178, 4546.745606816837, 3990.897354316274
VAL, 179, 4546.745606816837, 3990.897354316274
VAL, 180, 4546.271139990632, 3990.422887490069
VAL, 181, 4546.271139990632, 3990.422887490069
VAL, 182, 4546.271139990632, 3990.422887490069
VAL, 183, 4546.271139990632, 3990.422887490069
VAL, 184, 4546.271139990632, 3990.422887490069
VAL, 185, 4546.271139990632, 3990.422887490069
VAL, 186, 4545.322206338222, 3989.4739538376593
VAL, 187, 4545.322206338222, 3989.4739538376593
VAL, 188, 4545.322206338222, 3989.4739538376593
VAL, 189, 4545.258202570483, 3988.5740052542073
VAL, 190, 4544.373194100685, 3987.677961999268
VAL, 191, 4542.81424352806, 3985.9241426050635
VAL, 192, 4536.804216665155, 3981.4428885375346
VAL, 193, 4530.121658641114, 3977.332365521447
VAL, 194, 4524.170457415823, 3973.0541448527133
VAL, 195, 4519.645044478766, 3968.813801377215
VAL, 196, 4513.643884042064, 3962.0367430345623
VAL, 197, 4508.487184854604, 3956.1188763061436
VAL, 198, 4503.423251315734, 3950.7301056167826
VAL, 199, 4498.753316533358, 3944.6723654847256
VAL, 200, 4493.181457500841, 3938.444884805165
VAL, 201, 4488.272424068141, 3932.2378132481313
VAL, 202, 4483.234834875758, 3926.3558058346566
VAL, 203, 4478.55527147455, 3920.510520418628
VAL, 204, 4473.848565502831, 3914.7836660174644
VAL, 205, 4468.620054260226, 3908.6236482455333
VAL, 206, 4463.384416420355, 3902.1361736132153
VAL, 207, 4459.54517104415, 3895.331521241345
VAL, 208, 4454.583611754734, 3889.07116823786
VAL, 209, 4449.333280763313, 3883.623787512083
VAL, 210, 4444.534114748771, 3877.4736086204166
VAL, 211, 4439.648755682784, 3871.5236886688226
VAL, 212, 4434.617830860457, 3865.6263716867584
VAL, 213, 4429.781124205414, 3859.3150662741523
VAL, 214, 4424.616731032804, 3853.1843043426816
VAL, 215, 4419.428732127123, 3847.323810725662
VAL, 216, 4414.307805484634, 3841.8816404616646
VAL, 217, 4409.026827287586, 3835.3337268025334
VAL, 218, 4404.726773168467, 3829.0850080846053
VAL, 219, 4399.872872351242, 3823.4364463054267
VAL, 220, 4394.0274604083515, 3817.12273386107
VAL, 221, 4389.520211367843, 3811.3820510851315
VAL, 222, 4384.328213006241, 3805.534860580465
VAL, 223, 4379.783000557106, 3799.3487411416254
VAL, 224, 4374.673787015534, 3793.8822637460257
VAL, 225, 4369.706764106382, 3787.250466526451
VAL, 226, 4364.362378026822, 3781.072572375116
VAL, 227, 4359.612272176062, 3775.153833732051
VAL, 228, 4354.503675472709, 3769.81135407233
VAL, 229, 4349.568086857837, 3763.687627364024
VAL, 230, 4344.305713858315, 3757.0046221860575
VAL, 231, 4339.054388740375, 3751.538261417766
VAL, 232, 4335.505740177546, 3743.5484434186246
VAL, 233, 4331.667470178422, 3735.6318545565086
VAL, 234, 4327.388058537687, 3727.5464756774386
VAL, 235, 4323.551347318053, 3719.5660074370358
VAL, 236, 4319.587316150672, 3711.488651107008
VAL, 237, 4315.772411275679, 3703.443503257206
VAL, 238, 4311.206475220114, 3695.2305765150727
VAL, 239, 4307.861876564722, 3687.0741558357704
VAL, 240, 4303.080028148632, 3679.4338766272344
VAL, 241, 4299.080375388724, 3671.3056783830225
VAL, 242, 4295.017848873408, 3663.022404727727
VAL, 243, 4291.574758716646, 3655.6741074266815
VAL, 244, 4287.02808773656, 3647.3776116461418
VAL, 245, 4283.3308878348635, 3639.8066182874823
VAL, 246, 4279.284715816321, 3631.833182235536
VAL, 247, 4275.121258407704, 3623.3422405886467
VAL, 248, 4271.684104070013, 3615.401467004005
VAL, 249, 4267.840567388625, 3607.7255741355307
VAL, 250, 4263.233733821867, 3599.520052752448
VAL, 251, 4259.221722367326, 3591.7823667568855
VAL, 252, 4255.245802254555, 3583.855236136209
VAL, 253, 4251.123181048166, 3575.5114813885284
VAL, 254, 4247.186055782464, 3567.310738542472
VAL, 255, 4243.015455454508, 3559.1832816800575
VAL, 256, 4239.162784178245, 3551.100663656653
VAL, 257, 4235.304004175085, 3543.7046526302006
VAL, 258, 4231.642043010114, 3535.6838400858824
VAL, 259, 4227.163034437333, 3527.062542846867
VAL, 260, 4223.471150042233, 3519.1565630725213
VAL, 261, 4219.356148325861, 3511.7157220840513
VAL, 262, 4215.062487853352, 3503.3024812841236
VAL, 263, 4211.545222733563, 3495.8343147168825
VAL, 264, 4207.807241260238, 3487.3577218223404
VAL, 265, 4203.018486734361, 3479.268563822239
VAL, 266, 4199.878725625081, 3471.681052616551
VAL, 267, 4197.256077054303, 3464.8678563359395
VAL, 268, 4194.1943779322855, 3457.9790333114006
VAL, 269, 4191.515391200521, 3449.559360725853
VAL, 270, 4188.070979688251, 3438.46070140854
VAL, 271, 4185.070838534417, 3431.052242464407
VAL, 272, 4182.732668222531, 3424.6338358323246
VAL, 273, 4179.111848735884, 3417.065642515182
VAL, 274, 4176.855117553206, 3410.7887404832145
VAL, 275, 4173.376172857289, 3403.586864711674
VAL, 276, 4170.403702471706, 3396.2506176587003
VAL, 277, 4167.775387572324, 3389.54880887557
VAL, 278, 4164.607751033618, 3382.648458568076
VAL, 279, 4161.1523546271, 3375.5711060134718
VAL, 280, 4158.601885355546, 3368.066828411364
VAL, 281, 4155.307603782337, 3361.7701560381847
VAL, 282, 4153.17622402142, 3353.6744156258765
VAL, 283, 4151.446058411538, 3345.4461405377083
VAL, 284, 4149.356873522373, 3337.3044828811535
VAL, 285, 4147.226573577119, 3329.0064646377846
VAL, 286, 4145.1743141474035, 3321.415640414442
VAL, 287, 4143.720157106287, 3313.400713227408
VAL, 288, 4141.423341143251, 3305.7178155615657
VAL, 289, 4139.730307707045, 3297.7612856517317
VAL, 290, 4137.25055001584, 3289.0508684322635
VAL, 291, 4134.51364843671, 3282.538848003803
VAL, 292, 4131.135607352411, 3275.6812282684805
VAL, 293, 4128.671001028556, 3268.7518005211305
VAL, 294, 4125.824325806356, 3261.8786282877545
VAL, 295, 4122.6111844304605, 3254.7434515308146
VAL, 296, 4119.7712781710725, 3247.154167701227
VAL, 297, 4116.710275717412, 3240.1611353404014
VAL, 298, 4113.654460511176, 3233.752136425123
VAL, 299, 4110.406366547722, 3226.251423538453
VAL, 300, 4107.400035874264, 3219.780700108042
VAL, 301, 4105.330603362206, 3212.415502207525
VAL, 302, 4103.814188742723, 3205.3274650031726
VAL, 303, 4101.016082277529, 3198.684744584177
VAL, 304, 4099.782713282142, 3191.4673432365703
VAL, 305, 4097.031802172353, 3184.108786638308
VAL, 306, 4095.512557726554, 3177.235705648311
VAL, 307, 4093.817886237514, 3170.8557214763287
VAL, 308, 4091.635807145446, 3163.8875726136125
VAL, 309, 4089.615057007477, 3156.5768582321625
VAL, 310, 4087.2670736334703, 3149.4088874537474
VAL, 311, 4085.3085264374754, 3142.055168455607
VAL, 312, 4083.411185773014, 3135.0222648533518
VAL, 313, 4081.747171021501, 3128.8732748327125
VAL, 314, 4079.0732047130255, 3121.5653431232563
VAL, 315, 4077.1751454084465, 3114.5711000140764
VAL, 316, 4075.407342873825, 3107.5484228256155
VAL, 317, 4073.8206306707666, 3100.167061102558
VAL, 318, 4071.1230156515244, 3093.8471838162345
VAL, 319, 4069.6007255465256, 3086.123274014745
VAL, 320, 4067.836654524858, 3079.762353577305
VAL, 321, 4065.0371128231313, 3072.1145778582804
VAL, 322, 4063.5531183388816, 3065.8112023433036
VAL, 323, 4061.5000288583233, 3058.8453254136225
VAL, 324, 4059.345286854242, 3051.453536575608
VAL, 325, 4057.2535282280523, 3044.365030265875
VAL, 326, 4055.347783312225, 3037.45438814612
VAL, 327, 4053.4227470664555, 3030.253163161409
VAL, 328, 4051.121352082784, 3023.532048621426
VAL, 329, 4049.560846823658, 3016.310633814401
VAL, 330, 4047.4656236412743, 3009.1116321072286
VAL, 331, 4045.3585162100007, 3003.6514013351652
VAL, 332, 4043.1628747280806, 2997.4010244034653
VAL, 333, 4041.5305647054265, 2991.166257721044
VAL, 334, 4039.721787052355, 2985.4418107722877
VAL, 335, 4037.0552530306513, 2979.8470005703275
VAL, 336, 4035.6128077533463, 2973.5708542737625
VAL, 337, 4033.753877108473, 2967.888544447812
VAL, 338, 4031.864143386005, 2961.5505004376187
VAL, 339, 4029.14505877881, 2955.5440325286863
VAL, 340, 4027.1153656334504, 2949.3002110058546
VAL, 341, 4025.578341517842, 2943.181360441443
VAL, 342, 4023.7688070584263, 2937.256632138505
VAL, 343, 4021.501000083445, 2931.271374547014
VAL, 344, 4019.4850721028683, 2925.6515333661623
VAL, 345, 4017.8871851104127, 2919.2245150835683
VAL, 346, 4015.5726670017075, 2913.574230307437
VAL, 347, 4013.575821117862, 2907.2501744884303
VAL, 348, 4011.263363340238, 2901.614206836146
VAL, 349, 4009.2044723037725, 2895.485664646254
VAL, 350, 4007.644683844212, 2889.114372838274
VAL, 351, 4005.2372605847163, 2883.6800238030855
VAL, 352, 4003.713352857671, 2877.2782516602106
VAL, 353, 4001.7817442342734, 2871.3503582238277
VAL, 354, 3999.56567401112, 2865.237763711601
VAL, 355, 3997.4551134313633, 2859.36681630288
VAL, 356, 3995.764733315383, 2853.7561638201846
VAL, 357, 3993.7830126611743, 2847.331367713338
VAL, 358, 3991.4625473553315, 2841.832576808832
VAL, 359, 3989.2840347741726, 2835.7386128616454
VAL, 360, 3986.2278177567005, 2828.6005117058676
VAL, 361, 3983.231512785442, 2821.533152778141
VAL, 362, 3980.3416066012765, 2814.4516684300133
VAL, 363, 3977.2623063464116, 2807.7576723377315
VAL, 364, 3974.255308181473, 2800.1371285600007
VAL, 365, 3971.004153066401, 2793.7157454876133
VAL, 366, 3968.040286208329, 2786.151784606034
VAL, 367, 3965.815278648181, 2779.377104732527
VAL, 368, 3962.4568721777882, 2772.0444071140782
VAL, 369, 3959.7718465638022, 2764.3183084063758
VAL, 370, 3956.0585067331554, 2756.2602686621326
VAL, 371, 3953.731573013629, 2748.5184466528426
VAL, 372, 3950.0457182678706, 2740.624681648588
VAL, 373, 3947.351664231803, 2732.282245887021
VAL, 374, 3944.0305116311156, 2724.4876170685166
VAL, 375, 3941.5752446003025, 2716.6480227382285
VAL, 376, 3938.5481050544045, 2708.006844573024
VAL, 377, 3935.8078250628264, 2700.203006876531
VAL, 378, 3932.4565886001706, 2692.8040252673804
VAL, 379, 3929.7340618322164, 2684.421463864017
VAL, 380, 3926.3874430321357, 2676.6858706434823
VAL, 381, 3923.4005841775165, 2669.800672462569
VAL, 382, 3920.6710118072233, 2662.2250647617316
VAL, 383, 3917.571750441312, 2655.667235874645
VAL, 384, 3914.8682787237617, 2648.7472363667184
VAL, 385, 3911.443655863388, 2641.602303867617
VAL, 386, 3908.1813623126827, 2634.1854472483647
VAL, 387, 3905.36677527634, 2627.5531180040325
VAL, 388, 3902.680886785065, 2620.3544067442244
VAL, 389, 3899.0817325245675, 2613.857538060444
VAL, 390, 3896.5351136525305, 2606.7072217662612
VAL, 391, 3893.188888711145, 2599.2755706435355
VAL, 392, 3890.4261614128386, 2592.105588313341
VAL, 393, 3887.6388746226075, 2585.5140202021516
VAL, 394, 3884.6824087674067, 2578.632733350313
VAL, 395, 3881.505537256316, 2571.854072027684
VAL, 396, 3878.5013044118764, 2564.6145287854524
VAL, 397, 3875.1173113176137, 2557.558210736455
VAL, 398, 3872.210205735855, 2550.7512053886076
VAL, 399, 3869.346240478567, 2543.6655260761845
VAL, 400, 3866.0076210088364, 2536.083510808482
VAL, 401, 3864.6257741727445, 2529.0367203115816
VAL, 402, 3862.520553820313, 2522.268666004035
VAL, 403, 3860.7586428037157, 2515.8225102757046
VAL, 404, 3858.2332672734583, 2508.281348734869
VAL, 405, 3856.057536726725, 2501.0788361447185
VAL, 406, 3854.7180177711434, 2494.0282452147144
VAL, 407, 3852.348667071881, 2487.420151122583
VAL, 408, 3850.4671527183123, 2480.7306113463706
VAL, 409, 3848.7684643027633, 2473.647721856578
VAL, 410, 3846.036020430647, 2466.5813157216617
VAL, 411, 3844.515413405715, 2459.5447181775858
VAL, 412, 3842.2723071565556, 2452.3464854610024
VAL, 413, 3840.1142348845888, 2445.665140861263
VAL, 414, 3838.124672373366, 2438.510162656383
VAL, 415, 3836.372078881333, 2431.8501756153564
VAL, 416, 3834.7358016021417, 2424.316107260555
VAL, 417, 3832.285527448523, 2417.4540720628247
VAL, 418, 3830.2353315577525, 2410.146214208076
VAL, 419, 3828.133160371325, 2403.111006726039
VAL, 420, 3826.136778852618, 2396.7451417172856
VAL, 421, 3824.788577316881, 2389.658887688445
VAL, 422, 3822.2531211278424, 2382.3722087273427
VAL, 423, 3820.1771387736776, 2375.24631821235
VAL, 424, 3818.2884606660336, 2368.867453737544
VAL, 425, 3816.7740080244344, 2361.172730117802
VAL, 426, 3814.600473233703, 2354.0687735876536
VAL, 427, 3812.362636725348, 2347.4015815057082
VAL, 428, 3810.0173861000258, 2340.0021654481675
VAL, 429, 3808.4550478668707, 2333.6038133066754
VAL, 430, 3806.118146454855, 2326.117566057485
VAL, 431, 3804.5173268404346, 2319.6282138638103
VAL, 432, 3802.0241627174437, 2312.8561230800183
VAL, 433, 3800.460345183163, 2305.841453344482
VAL, 434, 3798.7170787044765, 2298.1432187016853
VAL, 435, 3796.013108446214, 2291.016278405806
VAL, 436, 3794.1703844011136, 2284.6258065022407
VAL, 437, 3792.5258646137427, 2277.057780145745
VAL, 438, 3790.6065066783462, 2270.4107457846803
VAL, 439, 3788.434074407537, 2263.6508063201854
VAL, 440, 3786.8805370428245, 2256.3075302872367
VAL, 441, 3784.785682548735, 2249.074221545
VAL, 442, 3782.703278004604, 2242.6143876420206
VAL, 443, 3780.8130240515716, 2235.03043240537
VAL, 444, 3778.1376388245344, 2228.2604825126255
VAL, 445, 3776.273581267158, 2221.758635121571
VAL, 446, 3774.370171727342, 2214.611005324272
VAL, 447, 3772.4577328151468, 2207.5803550473515
VAL, 448, 3770.1003300310085, 2200.1676336875753
VAL, 449, 3768.37126580534, 2193.3116510471855
VAL, 450, 3766.6283175008534, 2186.752650272373
VAL, 451, 3764.8086760427814, 2179.6461726062566
VAL, 452, 3763.7061870018056, 2172.15180258206
VAL, 453, 3762.4700827864463, 2165.6433473508455
VAL, 454, 3761.724574064445, 2158.821667107465
VAL, 455, 3760.1678803574673, 2151.2636478027352
VAL, 456, 3759.2337210503056, 2144.72353525515
VAL, 457, 3758.2107878100255, 2137.6487762312245
VAL, 458, 3757.7733580780014, 2130.81248052242
VAL, 459, 3756.2531322768855, 2123.5282816434533
VAL, 460, 3755.5123146506176, 2116.024535567101
VAL, 461, 3754.2128206381267, 2109.7307737816755
VAL, 462, 3753.5406338747443, 2102.0278748327005
VAL, 463, 3752.7583634521566, 2095.63524075486
VAL, 464, 3751.785237080136, 2088.6420774013836
VAL, 465, 3750.7482657382743, 2081.823550801483
VAL, 466, 3749.2302366227236, 2074.6642360338014
VAL, 467, 3748.1217608835645, 2067.1827611576414
VAL, 468, 3747.6287333707473, 2060.8108625457653
VAL, 469, 3746.4634062851424, 2053.636547747022
VAL, 470, 3745.0630516173387, 2046.4380362061036
VAL, 471, 3744.376873445028, 2039.2835787856784
VAL, 472, 3742.037618545102, 2032.8857428222857
VAL, 473, 3739.046533677144, 2026.8273202410553
VAL, 474, 3736.6602763681017, 2020.4465282508604
VAL, 475, 3733.320148764181, 2014.2540648432437
VAL, 476, 3730.033836023113, 2008.7614617848724
VAL, 477, 3727.7177626155685, 2002.0235541807501
VAL, 478, 3724.3283741562727, 1996.0128352785355
VAL, 479, 3721.263543331622, 1990.4387321428324
VAL, 480, 3718.7447030145645, 1984.337410325419
VAL, 481, 3715.5062584887673, 1978.5232352334608
VAL, 482, 3712.4712612006506, 1972.28247323882
VAL, 483, 3709.5130804604632, 1966.5346413073023
VAL, 484, 3706.0210310737066, 1960.4766426722385
VAL, 485, 3703.3078137864477, 1954.4670817470248
VAL, 486, 3700.7856880016443, 1948.165788527315
VAL, 487, 3697.130324674448, 1942.346178866748
VAL, 488, 3694.2405668030715, 1936.1416215186375
VAL, 489, 3691.1040317052875, 1930.8404168048303
VAL, 490, 3688.6275575221766, 1924.4572004807583
VAL, 491, 3685.1484756275468, 1918.7152355170747
VAL, 492, 3682.110007354876, 1912.5188267047265
VAL, 493, 3679.6086056273316, 1906.0272341322254
VAL, 494, 3676.563637835201, 1900.553505100861
VAL, 495, 3673.4363806852507, 1894.2276454685561
VAL, 496, 3670.5620058855175, 1888.0044742308728
VAL, 497, 3667.537040364477, 1882.6001516447611
VAL, 498, 3664.5561888477273, 1876.7675610147282
VAL, 499, 3661.7157402532644, 1870.467581444742
VAL, 500, 3658.3646127802676, 1864.173813135363
VAL, 501, 3655.416247821632, 1858.0118035124083
VAL, 502, 3652.0468624067203, 1852.8037337103585
VAL, 503, 3649.7273702082016, 1846.8887803206585
VAL, 504, 3646.622703687188, 1840.35128306316
VAL, 505, 3643.071567436571, 1834.315164675801
VAL, 506, 3640.618260446244, 1828.2066204878345
VAL, 507, 3637.668321008553, 1822.6048043783073
VAL, 508, 3634.0657104724837, 1816.2861457380855
VAL, 509, 3631.3586670667505, 1810.5541174118384
VAL, 510, 3628.0264133115415, 1804.3436850087703
VAL, 511, 3625.504341427373, 1798.1151805188233
VAL, 512, 3622.452056881812, 1792.570132742208
VAL, 513, 3619.0083582866214, 1786.0200680718854
VAL, 514, 3616.7342777215704, 1780.61161205723
VAL, 515, 3613.108841624275, 1774.7154034052685
VAL, 516, 3610.1056056374614, 1768.8873654528024
VAL, 517, 3607.8780448446455, 1762.0411615421058
VAL, 518, 3604.12272322742, 1756.3783205532502
VAL, 519, 3601.5051725017884, 1750.2411071167876
VAL, 520, 3598.6562567333503, 1744.2422476617357
VAL, 521, 3595.056000160105, 1738.0530412224466
VAL, 522, 3592.2370701238347, 1732.6004717158505
VAL, 523, 3589.023140752624, 1726.2472402044227
VAL, 524, 3586.3187048355867, 1720.587548186013
VAL, 525, 3583.537311150836, 1714.2466128335705
VAL, 526, 3580.3376353044555, 1708.852617628061
VAL, 527, 3577.452132788857, 1702.8877763872042
VAL, 528, 3574.4024238268817, 1696.0234741336435
VAL, 529, 3571.182301633442, 1690.1608273268425
VAL, 530, 3568.8016670653255, 1684.4872233563858
VAL, 531, 3565.2221354855087, 1678.8562646817454
VAL, 532, 3562.1331436178816, 1672.7728350800708
VAL, 533, 3559.25430054656, 1666.6483383667014
VAL, 534, 3556.747088415777, 1660.881163122114
VAL, 535, 3553.362818760128, 1654.2782468778062
VAL, 536, 3550.8250221154362, 1648.7803183307385
VAL, 537, 3547.066313762625, 1642.8655103707665
VAL, 538, 3544.7364484250143, 1636.1876807448255
